,hormaechei-steigerwaltii-1,roggenkampii,hormaechei-hoffmannii-1,unchar-1,ludwigii,hormaechei-xiangfangensis,asburiae,kobei,cloacae,hormaechei-oharae,hormaechei-steigerwaltii-2,hormaechei-steigerwaltii-3,unchar-2,hormaechei-hormaechei,unchar-3,bugandensis,cancerogenous,unchar-4,hormaechei-hoffmannii-2
Ebacter_C11398,0.9512560377768419,0.7887268387569348,0.9345147459714176,0.028877905167433805,0.9586311145799457,0.9375715440539689,0.8811733237800999,0.9747570899694865,0.743338416073597,0.960221876375602,0.8741721561386488,0.8756229526341931,0.05633820067296603,0.9585497373992092,0.0,0.9577160618255743,0.013256924309082475,0.0,0.9070883548215155
Ebacter_C27564,0.30029291814839704,0.0,0.873189071116933,0.176323977450798,0.00856180682967835,0.0,0.03807193247474506,0.0,0.0,0.6353486483383499,0.30729061107886524,0.36583118869638187,0.0,0.0,0.17432279419333516,0.0,0.06963266423006788,0.5724927861504632,0.41653934107631174
Ebacter_C111574,0.0,0.1341182416386931,0.6776684685904,0.0013626381346680324,0.062258801176197025,0.018557144662799653,0.04792429737119999,0.09171028133087822,0.12902717658877513,0.0,0.4930933109997351,0.4104724528998284,0.021402763888729758,0.0,0.17619397889652505,0.02028443297336958,0.0,0.44394901586386654,0.03406344621168186
Ebacter_C63714,0.0,0.0,0.9854490738606895,0.0,0.00025890148724702286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001011733143834433,0.0,1.0181837031922525
Ebacter_C21721,0.8970721489204931,0.9505112994737744,0.9420409430224057,0.026792499779018875,0.9395549804638652,0.9617693598031484,0.8745260277697825,0.9217570635535268,0.9254797517213227,0.9646445799448807,0.8862693459550133,0.7975978883073106,0.019067943503613686,0.949381193323003,0.027740798953517835,0.9241254724979997,0.9256379957869604,0.036529453270435296,0.918870570858037
Ebacter_C73901,0.0,0.0,0.9551429383188198,0.0,0.0,0.9369156470640948,0.045831489771167674,0.6426991498812334,0.0,0.0,0.0,0.0,0.06443406329656678,0.0,0.04023295221214289,0.4243502607935479,0.0,0.006564806264030606,0.9859995841533316
Ebacter_C94762,0.0,0.43149545391805433,0.15411379836512712,0.0,0.04431674240446509,0.0,0.4174722908767908,0.051776267288202005,0.06553449424484795,0.0,0.0,0.5495713683606959,0.08421161619628248,0.0,0.05083163772421365,0.0,0.26919706427773954,0.04803071910162772,0.16046117235540597
Ebacter_C49978,0.0,0.0,0.0,0.0,0.06418057694088694,0.0,0.03670664248086552,0.12645666860999466,0.0,0.0,0.0,0.010847240557503315,0.0,0.0,0.9396259200215134,0.0674524614253538,0.11295221388797398,0.0,0.530239964831142
Ebacter_C9029,0.0,0.0,0.0,0.0,0.999396867372685,0.0,0.03795808772186896,0.0,0.5803949257672242,0.0,0.0,0.0,0.003665808878656559,0.0,0.0,0.0,0.0,0.007992635288037914,0.0
Ebacter_C32612,0.4476212418062267,0.0,0.9047759324627421,0.0,0.0,0.6246473006291535,0.0,0.0,0.0,0.9895402757761508,0.912961256413014,0.6298706043139184,0.12234345154973186,0.9214647854339659,0.08088025098044949,0.0,0.0,0.0,0.8950230678178971
Ebacter_C46935,0.0,0.06391153550576995,0.0,0.001503975144139963,0.0014691076566212106,0.0,0.219671807124846,0.006460426538868344,0.033061262690219854,0.4138113173709823,0.07022128645911192,0.822323799184826,0.0,0.0,0.6963921743847439,0.0,0.0,0.048708923861012325,0.0
Ebacter_C34383,0.9520444086534258,0.9885729048623664,0.9533183681228569,0.0,0.0,0.9815685528709801,1.0035724771149996,0.0,0.0,0.9725884421971469,0.9224575046693716,0.8989941465955792,0.023994633390623608,0.9721400581405056,0.0,0.025174373997167744,1.0065127138936585,0.02634229574120305,0.9351115832772585
Ebacter_C85174,0.9030310519159098,0.0,0.0,0.02360065326041921,0.0,0.7953479197083027,0.5684598878986582,0.0,0.14367569006142553,0.0,0.8450370695096598,0.841501806626248,0.0,0.0,0.0,0.8600979889432395,0.0,0.0,0.0
Ebacter_C101008,0.0,0.019873143396115837,0.0,0.0,0.0,0.0,0.0,0.03764769328149014,0.0,0.0,0.9713227776927709,0.01630368024235965,0.011760913265997546,0.0,0.00018692055954214963,0.0,0.0,0.0,0.08240346348900249
Ebacter_C35918,0.9806090730103948,0.0,0.0,0.0,0.0,0.9933200204349946,0.0,0.0,0.9685381652816916,0.9748038449663551,0.8980687387260258,0.9098503913896456,0.0,0.0,0.0,0.0,0.0,0.09769884876613918,0.023826519734704007
Ebacter_C65932,0.6018971143455139,0.06649609758150613,0.0,0.0,0.0,0.9451640168053048,0.13518184266464192,0.0,0.0,0.0,0.966772609080341,0.012652596070931141,0.020129873568853447,0.9591066461910039,0.04953347673912279,0.0041781122437932,0.0,0.020758812930474945,0.7425796200301069
Ebacter_C29995,0.06230255768208022,0.07589863939632441,0.013624181299897694,0.0,0.17281507550024533,0.02649624269883617,0.22803067148204847,0.033591909492201845,0.13749743630623895,0.0,0.0,0.0,0.0,0.0,0.0,0.12472793761767793,0.6192136585652707,0.0,0.03421035414244041
Ebacter_C10519,0.0,0.0,0.07246938314377444,0.9456908121712264,0.012593769017767154,0.0,0.0007175426415972731,0.0,0.0,0.0,0.0,0.04966893444246758,0.0,0.22004085079277885,3.013648784570481e-05,0.030894303676690223,0.009438192004752655,0.0,0.0
Ebacter_C33047,0.0,0.0,1.0130693842342786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500317237436996,0.0009609610482974919,0.024412859513843203,0.7109460749576486
Ebacter_C15230,0.0,0.9896164429446174,0.0,0.0,0.8321624343678976,0.0,0.2180169732524145,0.7986971030481397,0.7810292613818923,0.0,0.0,0.0,0.0038355612163975417,0.0,0.0,0.9999869147506326,0.04681202994721456,0.015278100053903168,0.0
Ebacter_C116206,0.0,0.0,0.8740471675143543,0.0,0.0,0.0,0.0,0.0,0.0,0.018221626992320404,0.0,0.0,0.04809989273065687,0.0,0.03704151543412066,0.0,0.0,0.0,0.3445995746709602
Ebacter_C17960,0.0,0.0,0.0,0.0,1.007349747034442,0.0,0.0007859811275028274,0.0,1.0265102528395147,0.0,0.0,0.0,0.0,0.0,0.0,0.03783205493927603,0.09145196777227112,0.0,0.0
Ebacter_C16857,1.0299579703317465,0.8894390150231135,0.9735701191533819,0.0,0.9755445552430059,0.9715086531629811,0.9027279170028234,0.8952301303600467,0.9281405210998575,0.9165616075852144,0.9281493681256718,0.028367059226065014,0.03894131592192724,0.25127771984926867,0.06626961083744984,0.9350809904369922,0.9373576177379903,0.0,0.7849822844163736
Ebacter_C8290,0.0,0.0,0.0,0.0,0.0006619564504064454,0.0,0.0,0.0,0.8965141358741298,0.0,0.0,0.0,0.0,0.9795490481044195,0.0,0.03521618274136706,0.5138497692375246,0.0,0.0
Ebacter_C6644,0.9151490834386006,0.0,0.9095397755346012,0.0,0.0,0.9470956510250863,0.0,0.0,0.14448672294095474,0.9615763452662033,0.8908252504310068,0.9167257872227981,0.03712649680740096,0.9199940707846879,0.0,0.05882300865475768,1.0086064852178112,0.01589523718953466,0.8725397185057856
Ebacter_C65204,0.043596426323504966,0.0,0.0,0.0,0.014621434824858046,0.0,0.01983677434650788,0.03588249368155183,0.06788375742980145,0.0,0.020228744417397287,0.05237186664973012,0.0,0.0,0.003293850969440686,0.0,0.12637806196858975,0.2528370993866592,0.41645512524205064
